"","FPKM.SRR25626852","FPKM.SRR25626853","FPKM.SRR25626854","FPKM.SRR25626855","FPKM.SRR25626856","FPKM.SRR25626857"
"LOC101218956",4.129,3.350901,4.076228,1.834585,1.801233,1.562974
"LOC101218957",25.865643,25.341928,23.521017,34.54163,33.492443,32.755161
"LOC101218959",39.205082,39.134354,52.696823,165.224518,188.039459,107.734749
"LOC101218960",0.549438,0.60125,0.475303,1.580482,1.639023,1.275698
"LOC101218961",8.00152141646683,8.13522756211031,8.03207752533973,19.5104794193445,18.1706790906475,21.8386367386091
"LOC101218962",1.994025,1.7276,1.750585,4.901333,4.416396,4.96049
"LOC101218965",0.539157,0.509633,0.64694,1.894944,1.629049,1.729032
"LOC101218966",1.192018,2.354787,2.521975,3.192711,3.175657,3.346481
"LOC101218967",68.4408597696057,62.70551865751,77.958021764732,30.8148715290208,32.0671684195835,25.2237842600798
"LOC101218968",2.846624,3.947481,3.474952,9.994568,10.067318,9.072896
"LOC101218969",1.28803495941195,1.31357689677213,1.73016378267817,3.59864023873442,2.73265728411633,3.00299026494088
"LOC101218972",0,0,0,0.306986,0,0.287906
"LOC101218975",8.13062069816587,8.54856495773525,8.15601947607655,7.13535481220096,6.39280139513557,6.31814621331738
"LOC101218976",10.0058262977099,9.71383052480916,9.29745413740458,11.1241874351145,10.8226780858779,11.1722649751908
"LOC101218977",2.298863,1.582072,1.649441,4.152864,4.183568,4.081015
"LOC101218978",9.48300978930693,9.09459189227723,10.028520789703,36.3116420063366,34.1148543471287,33.7838108384158
"LOC101218979",7.33991680963436,8.124146684852,11.0942130690656,24.4745615339524,23.142312816599,23.6737138432966
"LOC101218980",2.329157,3.22766,2.754958,7.416313,6.425246,7.109456
"LOC101218982",16.776474,14.53081,15.684976,42.254108,42.625946,36.937454
"LOC101218984",23.979771,22.878872,24.95285,15.320604,13.223252,15.260159
"LOC101218985",61.734894,55.088581,53.180702,35.016048,34.676071,35.735207
"LOC101218987",0.19678322993688,0.672976566275924,0.353190977457169,0.902689475202885,0.928553320108206,0.905615538322813
"LOC101218989",156.317978,148.131073,138.399551,169.231873,166.069794,178.98613
"LOC101218990",0,0,0,0,0,0
"LOC101218991",1.190983,1.138298,1.268052,0.470896,0.35812,0.272268
"LOC101218992",1.06088905960946,1.28146322559096,1.14354853956835,10.0239266880781,9.88618873021583,11.1421685981501
"LOC101218993",6.867032,7.423233,7.6252,7.210467,7.831679,7.823684
"LOC101218994",0,0,0,0,0,0
"LOC101218995",0,0,0,0,0,0
"LOC101218996",0,0,0.275096,0.510631166246851,0.550556,0.583236225980569
"LOC101218997",36.3881024057971,31.4655364791667,29.7714776811594,44.0811315099638,48.1914626286232,47.5165019501812
"LOC101218998",3.95196,3.212601,3.295183,1.637606,1.519402,1.617666
"LOC101219001",0.380269,0.275578,0.322208,0.827379,0.747788,0.935286
"LOC101219003",51.36097,47.975368,55.93858,95.970955,90.315681,96.263199
"LOC101219004",13.2671760484988,12.3545337615473,12.0070431518476,12.0285708091801,12.2623115138568,13.3875919922055
"LOC101219005",1.626598,2.870887,2.171859,1.389669,1.533067,1.420749
"LOC101219006",122.82489,109.57666,119.145874,85.627045,87.441315,87.44146
"LOC101219007",6.898377,7.265977,6.532241,10.025834,9.37003,11.142392
"LOC101219008",2.965479,3.36759,3.455988,8.175063,8.025887,7.560741
"LOC101219009",13.279024,11.531897,12.135352,9.397946,9.57593,9.706094
"LOC101219010",0,0,0,0,0,0
"LOC101219011",27.978798,33.010464,28.785774,74.059433,70.635208,80.571831
"LOC101219012",83.6868241794142,84.9424872268782,95.5871274829129,78.9293204023596,80.3185145520749,71.1908875092216
"LOC101219013",0,0,0,1.899953,1.84467,1.253019
"LOC101219016",13.749406,12.990672,14.287297,9.905314,10.190842,10.673745
"LOC101219017",7.83868583674488,8.04547383075387,6.24227666899651,31.8973962750874,32.876131868697,31.3140542181727
"LOC101219018",53.609431356257,57.1737909267193,53.1883310766629,70.5004180078918,67.1898189977452,67.2400901634724
"LOC101219019",68.2401843343966,68.0669394524189,65.3201120377459,66.6667015986178,65.8673694449761,70.5258135119617
"LOC101219020",37.167355,37.043339,38.895313,90.777756,90.37336,88.094696
"LOC101219021",0,0,0,3.065392,2.479975,2.923566
"LOC101219022",0.207021,0.17476,0,0.358778,0.367497,0.475457
"LOC101219023",0.181915,0.189669,0.298098,1.00166,0.603766,0.771618
"LOC101219024",3.75961626641474,3.90432184222957,4.41845067642891,7.91867805337742,8.32983585545583,6.27515006282475
"LOC101219025",0,0,0,0,0,0
"LOC101219026",5.7567242661157,6.4610786,7.53830012396694,13.6820555338843,16.0143549768595,13.5033069438017
"LOC101219027",0,0,0,0,0,0
"LOC101219028",3.930987,5.893909,5.600395,15.200135,13.699718,16.290518
"LOC101219029",2.074908,1.72499,3.645998,25.675406,19.957176,22.085232
"LOC101219031",0,0,0,0,0,0
"LOC101219032",2.921021,3.235242,3.716799,1.181898,1.359429,1.49269
"LOC101219033",40.0829225000952,36.31971774024,34.3976297888021,36.501174673586,33.2891464557227,37.7552726634927
"LOC101219034",31.017279,29.945129,31.955006,36.29781,36.0923,36.738319
"LOC101219035",0,0,0,0,0,0
"LOC101219036",358.742554,308.303864,383.175751,30.239202,24.867479,29.821301
"LOC101219040",4.420248,4.505903,5.296901,5.942529,6.693815,5.128388
"LOC101219041",3.18277,3.587416,2.071733,1.684824,1.574689,1.715644
"LOC101219042",81.174759,79.773056,81.054611,44.243465,42.184349,46.168541
"LOC101219043",2.767083,2.967841,2.365548,5.834569,5.919958,6.401794
"LOC101219044",0,0,0,2.688223,3.260316,4.97686
"LOC101219045",0,0,0,0.335281,0.186531,0.229043
"LOC101219049",46.4973336313457,47.917304638195,45.4446594081386,85.3410387203868,90.8791606567284,83.7175657634972
"LOC101219051",2.687909,3.010163,2.704008,5.107421,5.284693,5.049506
"LOC101219053",3.389916,3.889732,4.2652987419637,4.969683,4.662107,4.77990486048546
"LOC101219054",90.1895661614518,83.2860737834793,80.4393746257822,78.4430068560701,77.2104355306633,84.4871628523154
"LOC101219056",0,0,0,0,0,0
"LOC101219057",6.314495,5.271801,5.262335,7.538933,7.464839,7.534701
"LOC101219058",3.754789,4.057338,3.597452,3.155538,2.929347,3.035567
"LOC101219059",1.027346,0.762352,0.935024,2.539092,2.133804,2.87388
"LOC101219060",43.659283,37.704674,42.78904,24.245031,21.91741,21.744961
"LOC101219061",0,0,0,0,0,0
"LOC101219062",9.446982,11.015976,10.532368,16.973074,15.650388,15.967205
"LOC101219063",0,0,0,2.605375,0.582288,1.315223
"LOC101219064",1.451983,1.256077,1.170742,1.128652,1.195057,1.387582
"LOC101219065",0,0,0,0,0,0
"LOC101219066",3.286628,4.078193,3.314353,19.423698,17.951197,18.932045
"LOC101219067",0.829321718266254,0,0,1.48444178482972,1.18705489318885,1.68705638235294
"LOC101219068",36.037640431305,32.7957190210486,33.711901069269,45.6760918254879,43.4537995817069,48.475486854956
"LOC101219069",0,0,0,0,0,0
"LOC101219070",7.385716,7.450974,8.391724,8.848101,8.239439,7.125413
"LOC101219071",1.198658,2.934864,1.460537,3.37562,3.5669,3.078688
"LOC101219072",17.587627,20.914558,15.08376,38.708279,38.238739,43.650608
"LOC101219073",5.444314,5.789602,5.660565,8.26224,7.243976,8.416452
"LOC101219074",23.635197,24.151949,24.818851,35.773651,34.288071,35.849102
"LOC101219075",3.7265402371134,3.35579685889175,4.67114446842784,4.00472721649485,4.87381801417526,4.22966506636598
"LOC101219076",12.735023,11.576231,10.022885,8.463368,8.014544,9.384151
"LOC101219077",50.654694,50.630962,53.204475,116.117142,120.369095,108.66465
"LOC101219078",0,0,0,0,0,0
"LOC101219079",1.728381,1.852793,1.409271,6.520565,6.521692,5.421288
"LOC101219080",0.59726,0.808214,1.04305,0.307757,0.686408,0
"LOC101219081",1.752008,1.710137,1.615864,1.58541,2.020159,1.485594
"LOC101219082",1.358178,1.070099,1.119527,5.577686,4.316818,4.13513
"LOC101219083",1.54601839634551,1.58750863156146,1.35359663687708,3.05238789833887,3.14812646810631,3.23242187674419
"LOC101219084",2.35607201747257,2.11003748476229,1.86743349492076,3.260655,3.177041,3.231289
"LOC101219085",19.129074,20.279385,22.556791,21.007727,21.119198,17.740601
"LOC101219086",12.837489,11.867238,12.004393,20.517729,21.328901,22.236219
"LOC101219087",27.80661,25.238922,26.714298,30.772324,30.341877,32.879185
"LOC101219088",13.0622626652379,12.1612222211745,13.206513987141,14.5047509151307,13.1558719344192,12.8910559867124
"LOC101219089",20.974916,20.873802,20.304512,22.455404,21.520914,20.519663
"LOC101219091",0,0,0,0,0,0
"LOC101219092",9.128908,8.058171,7.80964,9.137155,10.007258,9.662102
"LOC101219093",22.0367390919584,20.8677361762216,21.8435925459792,37.2270440026933,40.3611321673721,38.4458380819546
"LOC101219094",0,0,0,0,0,0
"LOC101219095",1.75816929041288,2.46574449825053,2.23282793561931,4.73465972848146,4.72620560391882,3.43618207697691
"LOC101219096",43.8978293572228,39.1234449216125,41.6457732784621,38.1511287211646,38.0506772056738,41.5401009936543
"LOC101219097",2.473472,2.249813,1.872259,4.621901,4.94731,4.211015
"LOC101219098",1.44213147974163,1.25528933059307,1.04421628772754,2.97175757310628,3.3964491233118,2.9686222495596
"LOC101219099",0,0,0,0.192434,0,0.177867
"LOC101219100",1.061046,1.235975,1.177577,3.627472,3.141273,3.481237
"LOC101219101",0,0,0,0.210175,0,0.14114
"LOC101219102",5.549857,5.198029,4.665674,12.182221,13.288293,13.073516
"LOC101219103",0,0,0,0,0,0
"LOC101219104",29.57272,33.164936,31.02194,57.234596,63.134716,65.071541
"LOC101219105",50.370174,47.078938,46.993263,61.395359,57.802856,66.291138
"LOC101219106",37.6100388973607,37.0578556686217,40.8674332052786,28.1585795806452,30.7935668387097,30.8559406392962
"LOC101219107",29.075619,31.140871,29.84269,20.554611,22.350817,20.681885
"LOC101219108",19.7467927055095,17.6543640580205,19.535108029254,9.36327454266211,10.2640148386153,9.25937815699659
"LOC101219109",196.138504,156.680588,150.225113,85.66407,80.344498,84.687706
"LOC101219110",3.378948,2.538645,3.600729,3.852832,4.485139,3.893254
"LOC101219111",73.1456262135186,69.9553619324068,71.7846818477574,68.9897052905875,64.5479559216677,70.8260059488313
"LOC101219112",0.216991,0.190077,0.224592,0,0,0
"LOC101219113",1.36752,1.871754,1.473803,6.971453,6.20389,6.218794
"LOC101219114",34.1253572764423,32.3415856995192,33.3135608293269,42.6855726153846,41.0329475120192,37.0503875889423
"LOC101219115",38.8550445510406,36.0471207591675,36.3764419544103,38.7971278136769,39.0993614925669,38.4549037106046
"LOC101219117",4.743901,3.545397,4.354614,6.551483,6.391975,6.353467
"LOC101219118",1.22343742724745,1.26923177757183,0.940967219029966,4.23077695211616,4.47445682545567,3.86968717578004
"LOC101219119",27.362058654239,25.889788351379,29.0370765944842,6.2156147752809,6.59261375485189,5.55766110214505
"LOC101219120",0,0,0,6.548042,5.560768,7.039662
"LOC101219121",0,0.176887,0,4.212112,3.742462,4.311831
"LOC101219129",7.03225774743104,6.27931603866955,6.97327349378042,6.43945258707409,6.53950939048134,6.3350596398053
"LOC101219130",31.0297380950413,36.3281805041322,29.9214978223141,54.123384785124,51.102621677686,51.9154174338843
"LOC101219131",0,0,0,0,0,0
"LOC101219132",0,0,0,0,0,0
"LOC101219139",0,0,0.363768,6.603579,5.923251,4.82336
"LOC101219140",1.270017,1.632445,1.009321,3.044475,2.716038,3.103897
"LOC101219142",20.8588997069689,18.5703898799328,22.1917610638119,11.3789915474391,11.8601488203191,9.60809294290512
"LOC101219143",49.5039826817156,47.9803412104966,46.9359548989842,78.1001252945824,82.3966671879233,78.4295462799097
"LOC101219144",0.211182597117794,0.59557751754386,0.627897423558897,4.92130520426065,3.74896818922306,4.05309289724311
"LOC101219145",0.90458,0.467596,0.796776,0.296559,0.229404,0.161627
"LOC101219146",0,0,0,0.216745,0,0
"LOC101219147",0,0,0,0,0,0
"LOC101219148",9.564233,9.663282,9.54257,10.291579,9.544155,10.892624
"LOC101219149",58.952393,56.778988,56.864998,47.593693,46.494053,45.928528
"LOC101219150",27.437655233993,24.8597361618161,25.9302540541327,38.3834940069849,36.3012069988359,38.2835246699651
"LOC101219151",0,0,0,0,0,0
"LOC101219152",206.895752,177.103638,198.390503,154.575867,150.708221,169.282806
"LOC101219153",0.207211103202847,0,0.330960210854093,1.42131437455516,1.32099274599644,1.34704237099644
"LOC101219154",2.91578610328638,3.80084163179074,4.34284100871898,10.6441023447351,10.1407984118042,9.11897578001341
"LOC101219155",5.331482,8.312135,6.408367,14.517954,16.254362,13.93912
"LOC101219156",5.190795,6.010818,5.756929,16.669853,17.816053,15.259956
"LOC101219157",0,0,0,0,0,0
"LOC101219158",0.977399744843717,1.50882274293004,1.1327551350202,3.47558978949607,3.122063066128,3.51418374654476
"LOC101219159",0.664358,1.449433,0.974557,4.135651,4.906544,4.014017
"LOC101219160",13.7819030915179,14.210743015625,13.8733711116071,13.8783421183036,15.4266452857143,11.3965817254464
"LOC101219161",4.231238,3.865427,3.943473,3.146841,3.488073,3.319392
"LOC101219162",0,0,0,4.251584,3.03691,4.41775
"LOC101219163",37.029411,42.613174,40.46611,17.276472,16.632599,16.072008
"LOC101219164",13.028999,12.963217,13.480863,53.800938,59.748123,45.454052
"LOC101219165",101.509567,97.021492,93.000351,93.864464,89.829597,98.433922
"LOC101219166",38.689705,36.690624,37.628647,10.526349,10.038692,10.281446
"LOC101219167",1.489803,1.9129,1.094972,6.131011,6.917286,5.814951
"LOC101219168",0,0.18619107826087,0.228755862608696,0.26467600173913,0.165791261304348,0
"LOC101219169",18.0896282252498,18.7868609482289,20.6582683197094,8.60315234150772,9.26999908900999,7.66522925340599
"LOC101219170",8.86397,9.389895,9.126771,16.167603,15.310583,16.12681
"LOC101219171",0.74545221680877,1.780137954527,1.50414441859521,2.81192186317499,3.08202807835972,3.00381345107592
"LOC101219172",0,0,0,0,0,0
"LOC101219173",25.694942,23.468058,23.870308,29.577358,29.605759,29.505867
"LOC101219174",25.996611,26.816462,29.323929,31.454288,31.731485,26.275093
"LOC101219175",11.367254,11.487507,11.192303,14.838522,14.601855,14.570499
"LOC101219176",12.7586126306383,12.3508266255319,10.8178599080851,16.4339869829787,15.4676222476596,17.5791960740426
"LOC101219177",0,0,0,0,0,0
"LOC101219178",25.34639,22.137161,27.99127,28.066452,27.106194,26.31637
"LOC101219179",58.456635,92.408165,120.012672,217.903122,228.033295,194.969284
"LOC101219180",98.5256834154466,96.0273145893119,100.264045982796,71.2754704136164,69.8837164450952,70.8569125256223
"LOC101219183",0,0,0,0,0,0
"LOC101219184",7.684875,7.153167,7.153409,17.107687,20.049347,16.506475
"LOC101219185",68.512856,66.789886,70.241631,37.537773,40.254971,36.271076
"LOC101219186",19.350317,21.847225,20.611893,18.657854,19.580009,17.99501
"LOC101219187",12.4889382694346,11.6389124178445,11.844228020318,53.6919308030035,54.8968072036219,53.1380525821555
"LOC101219190",3.52052155439331,4.01013715732218,3.40824327364017,4.13362436276151,4.35324069539749,3.68071689916318
"LOC101219191",0,0,0,0,0,0
"LOC101219192",33.4531465506984,32.9823110501811,35.5061534247284,15.2189179896534,14.2203887025349,14.137875570357
"LOC101219193",7.466877,7.708609,8.448837,14.08068,15.57227,15.242239
"LOC101219194",3.113332,3.256186,3.435405,64.231575,60.445477,41.115921
"LOC101219195",24.8846958913043,22.4880626447508,25.6520820604454,34.8334285800636,35.4003490699894,32.2726138706257
"LOC101219196",2.52055361327801,2.63316505975104,2.13458239917012,6.53447273195021,6.43011448298755,5.49166278672199
"LOC101219197",0,0,0,0.286557572867553,0.343616341620231,0.190820095370767
"LOC101219198",1.596145,2.052772,1.93456,8.160743,8.725304,8.978632
"LOC101219199",0.382402,0.488747,0,0.971821,1.043291,0.883317
"LOC101219200",11.828014,22.234159,8.362782,28.120846,28.815668,30.363758
"LOC101219201",1.996388,2.844684,2.489323,6.531563,6.589062,6.616944
"LOC101219202",0.427924,0.707335,0.627761,0.612237,0.513682,1.137151
"LOC101219203",99.184799,85.688385,92.673523,81.037727,77.020622,71.467537
"LOC101219204",5.876921,6.027555,6.794794,11.540483,11.742909,13.025824
"LOC101219208",0,0,0,2.37944419785575,4.01648663547758,2.37258292300195
"LOC101219209",0.575436,0.429533,0.724784,1.180464,1.063394,0.935883
"LOC101219210",10.4626748785956,8.94057451988156,9.85268927749577,8.23522948181049,8.22196052241963,7.89243864170897
"LOC101219216",2.189723,2.519483,2.232777,10.715138,10.902694,13.655523
"LOC101219218",3.544528,2.917516,1.784095,14.58641,9.999598,12.360939
"LOC101219219",1.976295,2.231109,2.211713,3.303539,3.537324,3.415046
"LOC101219221",0.832955,0.840069,1.758552,3.435205,3.544677,3.617744
"LOC101219222",37.6695677727273,33.3310257424242,35.366636780303,67.1956043465909,65.5267186818182,68.2674310719697
"LOC101219224",0,0,0,0.237868,0.170185,0.221509
"LOC101219225",2.234689,1.86244,1.8176,0.885754,0.550362,0.954909
"LOC101219226",28.958513,28.177486,30.158085,21.661438,20.159355,22.762093
"LOC101219227",142.104558394604,146.40728099177,153.5923311861,207.71005538043,222.782065936443,215.12006874577
"LOC101219228",0,0.174732,0.308821,0,0,0
"LOC101219229",2.993737,4.204318,3.821725,9.476528,10.632705,8.638462
"LOC101219230",0.220572,0.305703,0.265851,1.558279,1.9322,1.517882
"LOC101219231",1.128768,0.795483,1.242627,0.938119,1.213854,0.981703
"LOC101219232",10.345922,10.542314,11.779412,10.320404,10.312469,10.934964
"LOC101219233",0.814339,0.837868,0.272945,2.479405,2.535248,2.746527
"LOC101219234",9.30765646789989,9.03019902557127,9.36692833025027,3.69820164145811,3.3586926898803,3.99525425843308
"LOC101219235",2.968996,4.112099,4.399293,0,0.208203,0.140708
"LOC101219236",1.23344781730769,1.74134485396635,1.18857010516827,2.63201621634615,2.74851181610577,2.39092588521635
"LOC101219237",1.92614902494981,2.20736749498136,1.89650823917408,3.76183853025523,3.57734442070548,3.42599993117293
"LOC101219238",2.556208,2.83665,2.053793,4.391938,4.359902,5.553476
"LOC101219239",10.996987,11.521193,12.094093,14.649196,13.685405,15.282407
"LOC101219240",23.66955,21.338377,20.587933,11.545325,10.426539,11.145057
"LOC101219241",8.695592,10.062995,9.392215,8.11015,7.75187,7.837351
"LOC101219243",4.65088,4.280087,4.655848,3.860701,4.35608725138889,4.02792736527778
"LOC101219245",4.501849,4.176084,7.203597,4.154402,3.816614,3.994
"LOC101219246",1.37529732107638,1.47649796289487,1.61271758783219,3.33376397843891,2.92691946648838,2.9446469102457
"LOC101219247",32.0333440583942,28.8483044240876,24.4661966883212,29.6840756153285,29.1580538437956,30.8437306226277
